"Guillaume_1000_lines" "Jean_1000_lines"
"narrer" 0.00848464279653827 0
"nattes" 0.00848464279653827 0
"naturelle" 0.00848464279653827 0
"navire" 0 0.0093014603292717
"né" 0 0.0093014603292717
"néant" 0.00848464279653827 0
"nécessaire" 0 0.0093014603292717
"nécessairement" 0 0.0093014603292717
"née" 0 0.0093014603292717
"nefs" 0 0.0093014603292717
"negié" 0.00848464279653827 0
"neige" 0.00848464279653827 0
"neigé" 0.00848464279653827 0
"neiz" 0 0.0093014603292717
"neporquant" 0.00848464279653827 0
"neptune" 0 0.0093014603292717
"neptunus" 0 0.0093014603292717
"nerveux" 0 0.0093014603292717
"nest" 0.00848464279653827 0
"nestre" 0 0.0093014603292717
"net" 0.00848464279653827 0
"neus" 0.00848464279653827 0
"nice" 0 0.0093014603292717
"nices" 0 0.0093014603292717
"noblesce" 0.00848464279653827 0
"noeuds" 0.00848464279653827 0
"noiaus" 0 0.0093014603292717
"noiée" 0 0.0093014603292717
"noif" 0.00848464279653827 0
"nombreux" 0.00848464279653827 0
"nommé" 0.00848464279653827 0
"nomment" 0 0.0093014603292717
"nommera" 0.00848464279653827 0
"noms" 0 0.0093014603292717
"nons" 0.00848464279653827 0
"nooit" 0.00848464279653827 0
"norist" 0.00848464279653827 0
"noue" 0.00848464279653827 0
"nourrie" 0 0.0093014603292717
"nourrit" 0.00848464279653827 0
"nouveau-penser" 0.00848464279653827 0
"nouvelles" 0 0.0093014603292717
"nouz" 0.00848464279653827 0
"novel-penser" 0.00848464279653827 0
"noveles" 0 0.0093014603292717
"novelés" 0 0.0093014603292717
"novelets" 0 0.0093014603292717
"novice" 0 0.0093014603292717
"noyée" 0 0.0093014603292717
"nuances" 0.00848464279653827 0
"nues" 0 0.0093014603292717
"nuis" 0.00848464279653827 0
"nuitz" 0.00848464279653827 0
"nules" 0 0.0093014603292717
"oant" 0 0.0093014603292717
"obéisse" 0 0.0093014603292717
"obéist" 0 0.0093014603292717
"obliance" 0.00848464279653827 0
"oblie" 0.00848464279653827 0
"obtenir" 0 0.0093014603292717
"occasion" 0 0.0093014603292717
"occupait" 0.00848464279653827 0
"octroie" 0 0.0093014603292717
"oel" 0.00848464279653827 0
"oeuvre" 0.00848464279653827 0
"oeuvres" 0.00848464279653827 0
"offrir" 0.00848464279653827 0
"oie" 0 0.0093014603292717
"oïe" 0.00848464279653827 0
"oil" 0.00848464279653827 0
"oïl" 0 0.0093014603292717
"oisillon" 0.00848464279653827 0
"omme" 0.00848464279653827 0
"ondulait" 0.00848464279653827 0
"ongles" 0 0.0093014603292717
"onor" 0.00848464279653827 0
"onze" 0 0.0093014603292717
"oreille" 0.00848464279653827 0
"ores" 0 0.0093014603292717
"orfrais" 0.00848464279653827 0
"orgoille" 0.00848464279653827 0
"orgueilleuse" 0.00848464279653827 0
"orguex" 0.00848464279653827 0
"orguilleuse" 0.00848464279653827 0
"ornements" 0.00848464279653827 0
"orribles" 0 0.0093014603292717
"orroie" 0.00848464279653827 0
"orse" 0 0.0093014603292717
"osais" 0.00848464279653827 0
"osait" 0.00848464279653827 0
"osasse" 0.00848464279653827 0
"osast" 0 0.0093014603292717
"ossu" 0 0.0093014603292717
"ostat" 0.00848464279653827 0
"ostel" 0 0.0093014603292717
"osterai" 0 0.0093014603292717
"ostés" 0 0.0093014603292717
"ôte" 0 0.0093014603292717
"otroi" 0.00848464279653827 0
"oubliant" 0.00848464279653827 0
"oubliez" 0 0.0093014603292717
"ouïe" 0.00848464279653827 0
"ouït" 0.00848464279653827 0
"oultre" 0 0.0093014603292717
"ours" 0 0.0093014603292717
"outrageux" 0 0.0093014603292717
"outre" 0 0.0093014603292717
"outre-mer" 0 0.0093014603292717
"outréement" 0 0.0093014603292717
"ouvrait" 0.00848464279653827 0
"overt" 0.00848464279653827 0
"ovré" 0.00848464279653827 0
"ovrée" 0.00848464279653827 0
"ovres" 0.00848464279653827 0
"ovrit" 0.00848464279653827 0
"oysiaus" 0.00848464279653827 0
"paage" 0.00848464279653827 0
"pages" 0.00848464279653827 0
"paierait" 0 0.0093014603292717
"paindre" 0.00848464279653827 0
"paintures" 0.00848464279653827 0
"paire" 0.00848464279653827 0
"paisible" 0.00848464279653827 0
"paisiblement" 0 0.0093014603292717
"palestine" 0.00848464279653827 0
"paleur" 0.00848464279653827 0
"palissades" 0 0.0093014603292717
"panufles" 0 0.0093014603292717
"paor" 0 0.0093014603292717
"paoureuse" 0 0.0093014603292717
"paraissaient" 0.00848464279653827 0
"paraît" 0.00848464279653827 0
"parastes" 0 0.0093014603292717
"parçonniers" 0 0.0093014603292717
"pardoigne" 0 0.0093014603292717
"pardoné" 0 0.0093014603292717
"pardonne" 0 0.0093014603292717
"pardonné" 0 0.0093014603292717
"pareceux" 0 0.0093014603292717
"parée" 0.00848464279653827 0
"pareillement" 0 0.0093014603292717
"parer" 0.00848464279653827 0
"parés" 0.00848464279653827 0
"paresseux" 0 0.0093014603292717
"parfait" 0 0.0093014603292717
"parfesoient" 0.00848464279653827 0
"parfois" 0 0.0093014603292717
"parfont" 0.00848464279653827 0
"parfumé" 0.00848464279653827 0
"pariez" 0 0.0093014603292717
"parjure" 0 0.0093014603292717
"partage" 0 0.0093014603292717
"partagèrent" 0 0.0093014603292717
"parte" 0 0.0093014603292717
"partir" 0 0.0093014603292717
"partirent" 0 0.0093014603292717
"partis" 0.00848464279653827 0
"parure" 0.00848464279653827 0
"parures" 0 0.0093014603292717
"parût" 0.00848464279653827 0
"parvanche" 0.00848464279653827 0
"passage" 0.00848464279653827 0
"passages" 0.00848464279653827 0
"passant" 0 0.0093014603292717
"passe" 0.00848464279653827 0
"passé" 0.00848464279653827 0
"paste" 0 0.0093014603292717
"pâte" 0 0.0093014603292717
"pâtir" 0.00848464279653827 0
"pautonniers" 0 0.0093014603292717
"pauvrement" 0.00848464279653827 0
"pauvrette" 0.00848464279653827 0
"payé" 0.00848464279653827 0
"pays" 0.00848464279653827 0
"péage" 0.00848464279653827 0
"peau" 0.00848464279653827 0
"péchés" 0 0.0093014603292717
"peigne" 0.00848464279653827 0
"peigné" 0.00848464279653827 0
"peignit" 0.00848464279653827 0
"peint" 0.00848464279653827 0
"peinte" 0.00848464279653827 0
"peintes" 0.00848464279653827 0
"peinture" 0.00848464279653827 0
"pelerinage" 0 0.0093014603292717
"pèlerinages" 0 0.0093014603292717
"pelices" 0 0.0093014603292717
"pelles" 0 0.0093014603292717
"pend" 0.00848464279653827 0
"pendants" 0.00848464279653827 0
"pendoit" 0.00848464279653827 0
"pendue" 0 0.0093014603292717
"penés" 0 0.0093014603292717
"pénétrer" 0.00848464279653827 0
"pénitance" 0 0.0093014603292717
"pénitence" 0 0.0093014603292717
"penne" 0.00848464279653827 0
"penoit" 0.00848464279653827 0
"penon" 0.00848464279653827 0
"pens" 0.00848464279653827 0
"pense-on" 0 0.0093014603292717
"pensée" 0.00848464279653827 0
"pensés-vous" 0 0.0093014603292717
"pensez-vous" 0 0.0093014603292717
"per" 0 0.0093014603292717
"perçantes" 0.00848464279653827 0
"percier" 0.00848464279653827 0
"perdent" 0.00848464279653827 0
"perdra" 0 0.0093014603292717
"perdue" 0.00848464279653827 0
"perduë" 0 0.0093014603292717
"perfidement" 0 0.0093014603292717
"perles" 0 0.0093014603292717
"permet" 0.00848464279653827 0
"permise" 0 0.0093014603292717
"perpétuer" 0 0.0093014603292717
"perreries" 0 0.0093014603292717
"perroquet" 0.00848464279653827 0
"perroquets" 0.00848464279653827 0
"perruches" 0.00848464279653827 0
"perses" 0.00848464279653827 0
"perte" 0.00848464279653827 0
"pertinemment" 0 0.0093014603292717
"pervenche" 0.00848464279653827 0
"pesance" 0.00848464279653827 0
"pesans" 0.00848464279653827 0
"pesants" 0.00848464279653827 0
"pesast" 0.00848464279653827 0
"pesiblement" 0 0.0093014603292717
"pesme" 0 0.0093014603292717
"pestre" 0.00848464279653827 0
"petis" 0.00848464279653827 0
"petitet" 0.00848464279653827 0
"petiz" 0.00848464279653827 0
"petri" 0.00848464279653827 0
"péuë" 0 0.0093014603292717
"peureuse" 0 0.0093014603292717
"peus" 0.00848464279653827 0
"péus" 0.00848464279653827 0
"péusse" 0.00848464279653827 0
"peut-être" 0 0.0093014603292717
"peut-on" 0.00848464279653827 0
"peux" 0 0.0093014603292717
"pez" 0 0.0093014603292717
"phalange" 0.00848464279653827 0
"philebert" 0 0.0093014603292717
"philibert" 0 0.0093014603292717
"piece" 0 0.0093014603292717
"pièces" 0.00848464279653827 0
"pierreries" 0 0.0093014603292717
"pieusement" 0 0.0093014603292717
"pignée" 0.00848464279653827 0
"pignie" 0.00848464279653827 0
"pignier" 0.00848464279653827 0
"pinceaux" 0.00848464279653827 0
"pincer" 0 0.0093014603292717
"pinsons" 0.00848464279653827 0
"pipelés" 0.00848464279653827 0
"pire" 0 0.0093014603292717
"plaideurs" 0.00848464279653827 0
"plaiés" 0.00848464279653827 0
"plaignants" 0 0.0093014603292717
"plaigne" 0 0.0093014603292717
"plainement" 0 0.0093014603292717
"plaing" 0.00848464279653827 0
"plainte" 0 0.0093014603292717
"plaintifz" 0 0.0093014603292717
"plaira" 0 0.0093014603292717
"plaisait" 0.00848464279653827 0
"plaisantes" 0.00848464279653827 0
"plaisants" 0 0.0093014603292717
"plaisoit" 0.00848464279653827 0
"plançon" 0.00848464279653827 0
"plantaient" 0 0.0093014603292717
"planter" 0.00848464279653827 0
"plantèrent" 0 0.0093014603292717
"plantes" 0.00848464279653827 0
"pledéors" 0.00848464279653827 0
"pleinte" 0 0.0093014603292717
"pleniere" 0 0.0093014603292717
"plere" 0.00848464279653827 0
"plesamment" 0.00848464279653827 0
"plesir" 0 0.0093014603292717
"plesoient" 0 0.0093014603292717
"plessier" 0 0.0093014603292717
"pleurs" 0.00848464279653827 0
"pléust" 0 0.0093014603292717
"plissure" 0.00848464279653827 0
"plongé" 0.00848464279653827 0
"plongeait" 0.00848464279653827 0
"plorant" 0 0.0093014603292717
"ploroit" 0.00848464279653827 0
"plot" 0.00848464279653827 0
"plumes" 0.00848464279653827 0
"plusors" 0.00848464279653827 0
"plut" 0.00848464279653827 0
"plût" 0 0.0093014603292717
"pluvieux" 0.00848464279653827 0
"pocins" 0.00848464279653827 0
"poés" 0 0.0093014603292717
"poestés" 0.00848464279653827 0
"poïés" 0 0.0093014603292717
"poings" 0.00848464279653827 0
"poins" 0.00848464279653827 0
"pointe" 0.00848464279653827 0
"points" 0 0.0093014603292717
"pois" 0 0.0093014603292717
"poison" 0.00848464279653827 0
"poissance" 0.00848464279653827 0
"poissans" 0.00848464279653827 0
"polis" 0.00848464279653827 0
"pooit-el" 0.00848464279653827 0
"porchas" 0 0.0093014603292717
"porpenser" 0 0.0093014603292717
"porquant" 0.00848464279653827 0
"porrai" 0 0.0093014603292717
"porrés" 0 0.0093014603292717
"porrez" 0.00848464279653827 0
"porrist" 0.00848464279653827 0
"porroie" 0.00848464279653827 0
"porroit-ele" 0 0.0093014603292717
"portast" 0.00848464279653827 0
"portèrent" 0 0.0093014603292717
"porteront" 0 0.0093014603292717
"portés" 0 0.0093014603292717
"portez" 0 0.0093014603292717
"portrait" 0.00848464279653827 0
"portret" 0.00848464279653827 0
"portrete" 0.00848464279653827 0
"position" 0 0.0093014603292717
"posséderez" 0 0.0093014603292717
"possible" 0 0.0093014603292717
"postures" 0.00848464279653827 0
"potance" 0.00848464279653827 0
"potion" 0 0.0093014603292717
"poucin" 0 0.0093014603292717
"poulet" 0 0.0093014603292717
"pourquoi" 0 0.0093014603292717
"pourrai" 0 0.0093014603292717
"pourrit" 0.00848464279653827 0
"pourront" 0 0.0093014603292717
"poursuivant" 0.00848464279653827 0
"pourtraites" 0.00848464279653827 0
"pourvu" 0 0.0093014603292717
"poussent" 0 0.0093014603292717
"pousser" 0.00848464279653827 0
"pouvant" 0 0.0093014603292717
"pouviez" 0 0.0093014603292717
"poverté" 0.00848464279653827 0
"povez" 0 0.0093014603292717
"povrement" 0.00848464279653827 0
"praérie" 0.00848464279653827 0
"prairie" 0.00848464279653827 0
"précieus" 0 0.0093014603292717
"prédite" 0.00848464279653827 0
"preigne" 0 0.0093014603292717
"preingne" 0 0.0093014603292717
"préisse" 0.00848464279653827 0
"premierement" 0 0.0093014603292717
"premièrement" 0 0.0093014603292717
"premières" 0 0.0093014603292717
"prend-il" 0 0.0093014603292717
"prendrai" 0 0.0093014603292717
"prendriés" 0 0.0093014603292717
"prendriez" 0 0.0093014603292717
"prendroie" 0 0.0093014603292717
"prenez-la" 0 0.0093014603292717
"présens" 0.00848464279653827 0
"présentait" 0.00848464279653827 0
"presque" 0.00848464279653827 0
"pressée" 0.00848464279653827 0
"prestement" 0 0.0093014603292717
"prester" 0.00848464279653827 0
"prestresse" 0 0.0093014603292717
"prêt" 0 0.0093014603292717
"prétendent" 0.00848464279653827 0
"prétendre" 0 0.0093014603292717
"prêtresse" 0 0.0093014603292717
"preu" 0 0.0093014603292717
"preuves" 0 0.0093014603292717
"preux" 0 0.0093014603292717
"prévenir" 0 0.0093014603292717
"pria" 0.00848464279653827 0
"prière" 0.00848464279653827 0
"prieres" 0.00848464279653827 0
"primes" 0.00848464279653827 0
"princes" 0 0.0093014603292717
"principautés" 0 0.0093014603292717
"priseront-ils" 0 0.0093014603292717
"prisier" 0.00848464279653827 0
"prist" 0 0.0093014603292717
"proche" 0.00848464279653827 0
"prode" 0 0.0093014603292717
"prodiguaient" 0.00848464279653827 0
"prodome" 0.00848464279653827 0
"prodomme" 0.00848464279653827 0
"profond" 0.00848464279653827 0
"profondément" 0.00848464279653827 0
"proisies" 0 0.0093014603292717
"promenais" 0.00848464279653827 0
"promène" 0 0.0093014603292717
"promener" 0 0.0093014603292717
"promete" 0 0.0093014603292717
"prompt" 0.00848464279653827 0
"promptement" 0.00848464279653827 0
"proportion" 0.00848464279653827 0
"propre" 0.00848464279653827 0
"propriétés" 0 0.0093014603292717
"prouesse" 0.00848464279653827 0
"prouvés" 0 0.0093014603292717
"prové" 0 0.0093014603292717
"prudent" 0 0.0093014603292717
"prudhomme" 0.00848464279653827 0
"prunelle" 0.00848464279653827 0
"puant" 0 0.0093014603292717
"pucelles" 0.00848464279653827 0
"pudeur" 0 0.0093014603292717
"pueple" 0 0.0093014603292717
"puet-ele" 0 0.0093014603292717
"puet-l" 0 0.0093014603292717
"puis-je" 0 0.0093014603292717
"puisqu" 0 0.0093014603292717
"puissance" 0.00848464279653827 0
"puissante" 0.00848464279653827 0
"puisse-t-on" 0 0.0093014603292717
"puits" 0.00848464279653827 0
"puiz" 0.00848464279653827 0
"pure" 0.00848464279653827 0
"purement" 0 0.0093014603292717
"pures" 0.00848464279653827 0
"pusse" 0.00848464279653827 0
"putassiers" 0 0.0093014603292717
"quantité" 0 0.0093014603292717
"quarré" 0.00848464279653827 0
"quarrés" 0.00848464279653827 0
"quatorze" 0 0.0093014603292717
"quéisse" 0.00848464279653827 0
"quelques" 0.00848464279653827 0
"querir" 0.00848464279653827 0
"querroie" 0 0.0093014603292717
"quiconques" 0.00848464279653827 0
"quicunques" 0 0.0093014603292717
"quiex" 0 0.0093014603292717
"quinte" 0.00848464279653827 0
"quinze" 0 0.0093014603292717
"quis" 0 0.0093014603292717
"quittai" 0 0.0093014603292717
"quittait" 0 0.0093014603292717
"quitter" 0 0.0093014603292717
"quittèrent" 0 0.0093014603292717
"quoiqu" 0 0.0093014603292717
"rabat" 0.00848464279653827 0
"raboteuse" 0.00848464279653827 0
"race" 0.00848464279653827 0
"raconte" 0.00848464279653827 0
"raconté" 0 0.0093014603292717
"radieux" 0.00848464279653827 0
"radotée" 0.00848464279653827 0
"raffiné" 0 0.0093014603292717
"rafraîchis" 0.00848464279653827 0
"rafreschi" 0.00848464279653827 0
"raime" 0.00848464279653827 0
"raine" 0.00848464279653827 0
"ramanant" 0.00848464279653827 0
"ramé" 0.00848464279653827 0
"ramée" 0.00848464279653827 0
"ramponeuse" 0.00848464279653827 0
"rancune" 0 0.0093014603292717
"rancunes" 0 0.0093014603292717
"rancuneuse" 0.00848464279653827 0
"rang" 0.00848464279653827 0
"range" 0.00848464279653827 0
"ranger" 0.00848464279653827 0
"rapele" 0 0.0093014603292717
"rapesier" 0 0.0093014603292717
"rapide" 0.00848464279653827 0
"rarement" 0 0.0093014603292717
"rassemblées" 0 0.0093014603292717
"rassotée" 0.00848464279653827 0
"ravie" 0.00848464279653827 0
"ravir" 0 0.0093014603292717
"ravis" 0 0.0093014603292717
"ravissant" 0.00848464279653827 0
"ravissante" 0.00848464279653827 0
"ravoit-il" 0 0.0093014603292717
"réalisent" 0.00848464279653827 0
"recenser" 0 0.0093014603292717
"recercelés" 0.00848464279653827 0
"recevra" 0 0.0093014603292717
"rechauciés" 0 0.0093014603292717
"rechignie" 0.00848464279653827 0
"récits" 0.00848464279653827 0
"reçoeve" 0.00848464279653827 0
"reçoit" 0 0.0093014603292717
"reçoive" 0.00848464279653827 0
"recongnoisse" 0 0.0093014603292717
"reconnaît" 0 0.0093014603292717
"reconnaître" 0.00848464279653827 0
"reconnu" 0.00848464279653827 0
"recontoit" 0.00848464279653827 0
"recoquillés" 0.00848464279653827 0
"recorbillies" 0.00848464279653827 0
"recordé" 0 0.0093014603292717
"recouvrent" 0.00848464279653827 0
"recovrent" 0.00848464279653827 0
"recroie" 0 0.0093014603292717
"recroire" 0 0.0093014603292717
"recuilloient" 0.00848464279653827 0
"redirai" 0.00848464279653827 0
"redotoit" 0 0.0093014603292717
"redoubler" 0 0.0093014603292717
"redouté" 0 0.0093014603292717
"redouter" 0.00848464279653827 0
"redut" 0 0.0093014603292717
"reface" 0 0.0093014603292717
"refait" 0.00848464279653827 0
"réfléchir" 0 0.0093014603292717
"reflet" 0.00848464279653827 0
"regardai" 0.00848464279653827 0
"regardans" 0 0.0093014603292717
"regardant" 0.00848464279653827 0
"regardants" 0 0.0093014603292717
"regardast" 0.00848464279653827 0
"régnait" 0.00848464279653827 0
"regne" 0.00848464279653827 0
"regracier" 0 0.0093014603292717
"reines" 0.00848464279653827 0
"relancé" 0 0.0093014603292717
"relever" 0 0.0093014603292717
"remains" 0 0.0093014603292717
"remblais" 0 0.0093014603292717
"remembrance" 0.00848464279653827 0
"remercier" 0 0.0093014603292717
"remese" 0.00848464279653827 0
"remiré" 0.00848464279653827 0
"remise" 0 0.0093014603292717
"remplacée" 0.00848464279653827 0
"rempli" 0.00848464279653827 0
"remplit" 0 0.0093014603292717
"remuans" 0.00848464279653827 0
"remuer" 0.00848464279653827 0
"rencontre" 0 0.0093014603292717
"rencontré" 0 0.0093014603292717
"rencontrer" 0 0.0093014603292717
"rendez-vous" 0.00848464279653827 0
"rendu" 0.00848464279653827 0
"rendue" 0.00848464279653827 0
"renforce" 0 0.0093014603292717
"renoiée" 0 0.0093014603292717
"renom" 0 0.0093014603292717
"rent" 0 0.0093014603292717
"renverser" 0.00848464279653827 0
"renvoisier" 0.00848464279653827 0
"renvoisies" 0 0.0093014603292717
"repaître" 0.00848464279653827 0
"répandirent" 0 0.0093014603292717
"répéterez" 0 0.0093014603292717
"répond" 0 0.0093014603292717
"répondit" 0.00848464279653827 0
"reponnoit" 0.00848464279653827 0
"repose" 0.00848464279653827 0
"reposer" 0.00848464279653827 0
"repostailles" 0 0.0093014603292717
"reproches" 0 0.0093014603292717
"requerant" 0 0.0093014603292717
"requérant" 0 0.0093014603292717
"réservées" 0.00848464279653827 0
"respecté" 0.00848464279653827 0
"respecter" 0 0.0093014603292717
"resplendissaient" 0.00848464279653827 0
"respond" 0 0.0093014603292717
"respondre" 0.00848464279653827 0
"ressemblance" 0.00848464279653827 0
"ressemblants" 0.00848464279653827 0
"ressembloit" 0.00848464279653827 0
"rest" 0 0.0093014603292717
"restaient" 0 0.0093014603292717
"rester" 0.00848464279653827 0
"restut" 0 0.0093014603292717
"resunt" 0 0.0093014603292717
"retenu" 0 0.0093014603292717
"retient" 0 0.0093014603292717
"retorne" 0.00848464279653827 0
"retorner" 0.00848464279653827 0
"retornoit" 0.00848464279653827 0
"retournait" 0.00848464279653827 0
"retourner" 0.00848464279653827 0
"retraire" 0.00848464279653827 0
"retraite" 0.00848464279653827 0
"retrere" 0.00848464279653827 0
"retroussé" 0.00848464279653827 0
"revalent" 0 0.0093014603292717
"revancher" 0 0.0093014603292717
"rêvées" 0.00848464279653827 0
"révéler" 0 0.0093014603292717
"revenchier" 0 0.0093014603292717
"revendrai" 0.00848464279653827 0
"revenons" 0.00848464279653827 0
"reverchier" 0 0.0093014603292717
"reverdie" 0.00848464279653827 0
"revi" 0.00848464279653827 0
"revindrent" 0 0.0093014603292717
"revinrent" 0 0.0093014603292717
"revoie" 0 0.0093014603292717
"revoit-l" 0 0.0093014603292717
"révolté" 0 0.0093014603292717
"ribaudiaus" 0.00848464279653827 0
"ribaut" 0 0.0093014603292717
"rides" 0.00848464279653827 0
"rigole" 0.00848464279653827 0
"rigoler" 0.00848464279653827 0
"rimaier" 0.00848464279653827 0
"rimailler" 0.00848464279653827 0
"rioient" 0.00848464279653827 0
"rire" 0.00848464279653827 0
"riront" 0 0.0093014603292717
"rist" 0.00848464279653827 0
"ritournelle" 0 0.0093014603292717
"robéors" 0 0.0093014603292717
"rober" 0.00848464279653827 0
"rocailleux" 0.00848464279653827 0
"roéle" 0 0.0093014603292717
"roide" 0.00848464279653827 0
"roietiaus" 0.00848464279653827 0
"roille" 0 0.0093014603292717
"roilléis" 0 0.0093014603292717
"roitelet" 0.00848464279653827 0
"roitelets" 0.00848464279653827 0
"roland" 0 0.0093014603292717
"rolans" 0 0.0093014603292717
"romanie" 0 0.0093014603292717
"rommant" 0.00848464279653827 0
"rompt" 0 0.0093014603292717
"ronce" 0.00848464279653827 0
"ronge" 0.00848464279653827 0
"rongé" 0.00848464279653827 0
"ront" 0 0.0093014603292717
"rorent" 0 0.0093014603292717
"rosé" 0.00848464279653827 0
"rosée" 0.00848464279653827 0
"rossignaus" 0.00848464279653827 0
"rossigniaus" 0.00848464279653827 0
"rossignol" 0.00848464279653827 0
"rossignolés" 0.00848464279653827 0
"rossignolet" 0.00848464279653827 0
"rossignos" 0.00848464279653827 0
"rosti" 0 0.0093014603292717
"rôti" 0 0.0093014603292717
"rotruenges" 0.00848464279653827 0
"roue" 0 0.0093014603292717
"roule" 0 0.0093014603292717
"roumanie" 0 0.0093014603292717
"rousée" 0.00848464279653827 0
"roy" 0 0.0093014603292717
"roys" 0.00848464279653827 0
"ruë" 0 0.0093014603292717
"ruisseau" 0.00848464279653827 0
"rumine" 0.00848464279653827 0
"ruses" 0 0.0093014603292717
"sac" 0.00848464279653827 0
"sachant" 0.00848464279653827 0
"sachez-le" 0.00848464279653827 0
"sachierent" 0 0.0093014603292717
"sages" 0 0.0093014603292717
"sagettes" 0.00848464279653827 0
"sailliés" 0 0.0093014603292717
"saillist" 0 0.0093014603292717
"saillist-il" 0 0.0093014603292717
"saines" 0.00848464279653827 0
"sains" 0.00848464279653827 0
"saint-père" 0 0.0093014603292717
"saisir" 0 0.0093014603292717
"saisit" 0 0.0093014603292717
"sajete" 0.00848464279653827 0
"sajetes" 0.00848464279653827 0
"salernon" 0 0.0093014603292717
"salomon" 0 0.0093014603292717
"sanglants" 0.00848464279653827 0
"sanglier" 0 0.0093014603292717
"sarradins" 0.00848464279653827 0
"sarrazins" 0.00848464279653827 0
"sauf" 0.00848464279653827 0
"sauré" 0.00848464279653827 0
"saurez" 0.00848464279653827 0
"sauriez" 0 0.0093014603292717
"sauront" 0 0.0093014603292717
"sautai" 0.00848464279653827 0
"sautait" 0 0.0093014603292717
"sauter" 0 0.0093014603292717
"sautez" 0 0.0093014603292717
"sautier" 0.00848464279653827 0
"savais" 0.00848464279653827 0
"savait" 0.00848464279653827 0
"savamment" 0.00848464279653827 0
"savantes" 0.00848464279653827 0
"savent" 0 0.0093014603292717
"savés" 0.00848464279653827 0
"savés-vous" 0.00848464279653827 0
"savez" 0.00848464279653827 0
"savez-vous" 0.00848464279653827 0
"savoie" 0.00848464279653827 0
"savorée" 0.00848464279653827 0
"savorés" 0.00848464279653827 0
"savourée" 0.00848464279653827 0
"scet" 0.00848464279653827 0
"sciences" 0 0.0093014603292717
"scipion" 0.00848464279653827 0
"sec" 0.00848464279653827 0
"sechiés" 0.00848464279653827 0
"secorcié" 0.00848464279653827 0
"secors" 0 0.0093014603292717
"secoue" 0 0.0093014603292717
"secrés" 0 0.0093014603292717
"secret" 0 0.0093014603292717
"secs" 0.00848464279653827 0
"séduire" 0 0.0093014603292717
"séduisant" 0.00848464279653827 0
"séduisantes" 0.00848464279653827 0
"séduisants" 0.00848464279653827 0
"séduit" 0.00848464279653827 0
"séduits" 0 0.0093014603292717
"seigneurie" 0 0.0093014603292717
"seignorie" 0 0.0093014603292717
"seignorir" 0 0.0093014603292717
"seignors" 0.00848464279653827 0
"sejor" 0.00848464279653827 0
"sejourner" 0.00848464279653827 0
"séjourner" 0.00848464279653827 0
"sel" 0.00848464279653827 0
"semaine" 0 0.0093014603292717
"semans" 0 0.0093014603292717
"semant" 0 0.0093014603292717
"sembla" 0.00848464279653827 0
"semblable" 0 0.0093014603292717
"semblait-elle" 0.00848464279653827 0
"sembloient" 0.00848464279653827 0
"semé" 0.00848464279653827 0
"semilles" 0 0.0093014603292717
"semont" 0.00848464279653827 0
"senefiance" 0.00848464279653827 0
"sénéfiance" 0.00848464279653827 0
"sengler" 0 0.0093014603292717
"sente" 0.00848464279653827 0
"sentier" 0.00848464279653827 0
"sentirait" 0 0.0093014603292717
"séoit" 0.00848464279653827 0
"sereine" 0.00848464279653827 0
"serement" 0 0.0093014603292717
"sergens" 0.00848464279653827 0
"serie" 0.00848464279653827 0
"série" 0.00848464279653827 0
"series" 0.00848464279653827 0
"serin" 0.00848464279653827 0
"serjans" 0 0.0093014603292717
"serjant" 0 0.0093014603292717
"serment" 0 0.0093014603292717
"seroit-il" 0.00848464279653827 0
"serpens" 0 0.0093014603292717
"serre" 0 0.0093014603292717
"serré" 0 0.0093014603292717
"servage" 0 0.0093014603292717
"servantes" 0.00848464279653827 0
"servent" 0 0.0093014603292717
"servent-ils" 0 0.0093014603292717
"servi" 0.00848464279653827 0
"serviable" 0 0.0093014603292717
"serviables" 0 0.0093014603292717
"service" 0.00848464279653827 0
"services" 0 0.0093014603292717
"serviles" 0 0.0093014603292717
"serviteur" 0 0.0093014603292717
"servoit" 0.00848464279653827 0
"sesine" 0 0.0093014603292717
"séuë" 0 0.0093014603292717
"seule" 0.00848464279653827 0
"seulette" 0.00848464279653827 0
"seuls" 0 0.0093014603292717
"séurement" 0 0.0093014603292717
"séurs" 0 0.0093014603292717
"séusse" 0.00848464279653827 0
"sevent" 0 0.0093014603292717
"sévi" 0.00848464279653827 0
"sévit" 0.00848464279653827 0
"siecle" 0 0.0093014603292717
"sien" 0 0.0093014603292717
"silencieux" 0.00848464279653827 0
"sillons" 0.00848464279653827 0
"simplece" 0.00848464279653827 0
"simplesse" 0.00848464279653827 0
"sincèrement" 0.00848464279653827 0
"sire" 0 0.0093014603292717
"sires" 0 0.0093014603292717
"site" 0.00848464279653827 0
"sivent" 0.00848464279653827 0
"sofferra" 0 0.0093014603292717
"soffisance" 0 0.0093014603292717
"soffrir" 0 0.0093014603292717
"soffroit" 0.00848464279653827 0
"soi-je" 0.00848464279653827 0
"soi-même" 0 0.0093014603292717
"soit-ele" 0 0.0093014603292717
"soit-elle" 0 0.0093014603292717
"solace" 0.00848464279653827 0
"solitude" 0.00848464279653827 0
"sommeille" 0 0.0093014603292717
"sonder" 0 0.0093014603292717
"songé" 0.00848464279653827 0
"songeai" 0.00848464279653827 0
"songent" 0.00848464279653827 0
"songer" 0.00848464279653827 0
"songier" 0.00848464279653827 0
